"","hhid","bush","climber","HIB","bean_prod","bean_cons","bean_giveaway","bean_nextseason","bean_sold","bean_prod_hib1","bean_cons_hib1","bean_giveaway_hib1","bean_nextseason_hib1","bean_sold_hib1","bean_prod_hib2","bean_cons_hib2","bean_giveaway_hib2","bean_nextseason_hib2","bean_sold_hib2","bean_prod_hib3","bean_cons_hib3","bean_giveaway_hib3","bean_nextseason_hib3","bean_sold_hib3","bean_prod_hib4","bean_cons_hib4","bean_giveaway_hib4","bean_nextseason_hib4","bean_sold_hib4","bean_prod_hib5","bean_cons_hib5","bean_giveaway_hib5","bean_nextseason_hib5","bean_sold_hib5","bean_prod_hib6","bean_cons_hib6","bean_giveaway_hib6","bean_nextseason_hib6","bean_sold_hib6","bean_prod_hib7","bean_cons_hib7","bean_giveaway_hib7","bean_nextseason_hib7","bean_sold_hib7","bean_prod_hib8","bean_cons_hib8","bean_giveaway_hib8","bean_nextseason_hib8","bean_sold_hib8","bean_prod_hib9","bean_cons_hib9","bean_giveaway_hib9","bean_nextseason_hib9","bean_sold_hib9","bean_prod_hib10","bean_cons_hib10","bean_giveaway_hib10","bean_nextseason_hib10","bean_sold_hib10","area_hib_1","area_hib_2","area_hib_3","area_hib_4","area_hib_5","area_hib_6","area_hib_7","area_hib_8","area_hib_9","area_hib_10","area_hib_bush","area_hib_climbers","area_local_b","area_local_c","area_imp_b","area_imp_c","xx54","xx55","xx12.x","pure_hib","pure_hib_b","pure_hib_c","no_pure_hib_c","no_pure_local_b","no_pure_local_c","pure_i_b","pure_i_c","no_pure_i_c","no_pure_i_b","pure_local_b","pure_local_c","per_hib_bush","per_hib_climbers","bean_prod_local_c","bean_cons_local_c","bean_giveaway_local_c","bean_nextseason_local_c","bean_sold_local_c","bean_prod_imp_c","bean_cons_imp_c","bean_giveaway_imp_c","bean_nextseason_imp_c","bean_sold_imp_c","bean_prod_local_b","bean_cons_local_b","bean_giveaway_local_b","bean_nextseason_local_b","bean_sold_local_b","bean_prod_imp_b","bean_cons_imp_b","bean_giveaway_imp_b","bean_nextseason_imp_b","bean_sold_imp_b","xx15","xx16","xx18","xx19","xx20","xx21","a8","cohort_0_19_65.x","cohort_20_64.x","cohort_0_5","women_12_49","dependency_ratio","T_REF_BULK_DENSITY","T_OC","T_PH_H2O","T_CEC_CLAY","T_CEC_SOIL","T_BS","T_TEB","T_CACO3","T_CASO4","T_ESP","T_ECE","T_ECE.1","quartile_tt_comm_ps","quartile_tt_clinics","quartile_tt_comm_ss","quartile_tt_service","quartile_a_20k","quartile_a_50k","quartile_a_100k","quartile_a_250k","quartile_a_rainfall","quartile_fz","no_agr_wage_labor_hh","hh_education_mean","hhead_age","years_farm_exp","l6","b1","k1b","ncrops","plot_slope","IDZAC","gps2","gps3","c1","c3","cor_xx3","cor2_xx3","cor_xx54","xx1","xx3","xx2","xx5","xx6","xx7","xx10","xx11","xx12.y","wy_yield_plot","ave_yield_plot","share_area_imp_var","tt_25000","tt_50000","tt_100000","dem","tt_clinics","tt_service","tt_comm_ss","tt_comm_ps","pop_den","t_mean","dsi_01_11_median","cwi_norm","yield_gap","relative_yield","a_rainfall","ea_pop_hh","ea_female_hh","male_hhh","males_hh","female_hhh","females_hh","agr_wage_labor_hh","mar_status_nm_hh","mar_status_mm_hh","mar_status_mp_hh","ltrcy_no_read_write_hh","ltrcy_read_only_hh","ltrcy_read_write_hh","beans_high_rwf_kg_2015b","beans_low_rwf_kg_2015b","beans_year_high_rwfperkg","beans_year_low_rwfperkg","maize_high_rwf_kg_2015b","maize_low_rwf_kg_2015b","maize_year_high_rwfperkg","maize_year_low_rwfperkg","sorghum_low_rwf_kg_2015b","sorghum_year_high_rwfperkg","sorghum_year_low_rwfperkg","sorghum_high_rwf_kg_2015b","sp_low_rwf_kg_2015b","sp_year_high_rwfperkg","sp_year_low_rwfperkg","sp_high_rwf_kg_2015b","cassava_low_rwf_kg_2015b","cassava_year_high_rwfperkg","cassava_year_low_rwfperkg","crop1_banana","crop2_cassava","crop2_maize","crop2_sp","crop2_sorghum","crop3_cassava","crop3_sorghum","a1.x","n_people_hh","n_varieties","d11","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","area_no_title","area_own_title","area_renting","area_share_croping","cor_c","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d12","weighted_slope","mixed","ratio_imp_var_to_bean_area","ratio_beans_ns_to_bean_prod","log_wy_yield_hh","hh_bean_yield","log_hh_bean_yield_kg_ha","HIB_adoption","improved_adoption","improved","local","p_l_b_c","p_i_b_c","p_hib_b_c","p_hib_b","p_hib_c","full_hib_b","full_hib_c","full_local_b","full_local_c","perc_no_title","perc_own_title","perc_renting","perc_share_croping","hhead_age_sqrd","perc_irrigated_land","perc_pesticide_land","perc_compost_land","perc_manure_land","reg_1","reg_2","reg_3","reg_4","hhid_1","land_labor_ratio_cor","value_bean_prod","n_varieties_cor","e21_to_whom_and_where_beans_were_sold"
"11",20360803010028,1,1,0,0.10999999999,0.0301,0,0.0098,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,0,0,12000,5400,30000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.03999999999,0,0,0,0,0,0,0,0,0,0.07,0.0301,0,0.0098,0.0301,0,0,0,0,0,1,0,0,0,0,0,3,4,2,2,1,20,1.12,1.82,5.2,27,27,31,8.5,0,0,0,0,0,4,10,10,4,10,10,10,10,5,6.5,4,3,29,1.5,4,6,1,1,22.5,1,-2.60223,29.01083,5000,5300,73.66666665,73.66666665,6000,1.5,73.66666665,100,0,21.5,0,15000.0006,9.375,15000,73.66666665,73.66666665,0,588,612,612,1162,753,74,753,74,1203,269,-0.264611,0.413636932,-70.16666665,18.9999999958333,1149,2,1,1,5,0,1,4,0,2,0,1,0,0,288.5775146,423.2017517,273.0120544,396.1460571,146.4853363,212.5410156,148.0814056,214.0627747,450.1549377,340.1332397,460.2605591,340.1332397,114.7885895,76.6424255,101.0691833,73.1236954,215.319397,158.1314697,251.6021576,0,0,0,0,0,0,0,3,6,2,2,1,4,0,1,0,1,1,0,6,0,0,0,0,0,0,5300,530000,0,300,300,0,0,5300,0,0,0,5300,0,0,7,66.66666665,0,0,100,2,5,22.5,22.5,2,100,0.0890909090990083,4.31303376296372,207.547169792453,5.33535863813748,0,0,0,1,1,0,0,0,0,0,0,1,1,100,0,0,0,841,0,0,5.66037735849057,5.66037735849057,0,0,1,0,"20360803010028",2650,39147.8596429411,2,1
"12",20360803010052,1,0,0,0.010000000002,0.010000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,3000,900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000002,0.010000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,10,1.12,1.82,5.2,27,27,31,8.5,0,0,0,0,0,1,10,10,1,10,10,10,10,8,5,2,0.75,34,6,4,4,1,1,5,1,-2.61104,29.00294,600,600,16.66666667,16.66666667,3000,1,16.66666667,100,0,100,0,10499.99967,3.333333333,0,16.66666667,16.66666667,0,520,544,544,1299,705,0,734,0,43,267.3333333,-0.2828439,0.311396581,-13.66666667,5.55555555666667,1272,2,1,1,1,0,3,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,600,60000,0,0,0,0,0,0,600,0,0,600,0,0,16.66666667,0,0,0,100,1,100,10,5,1,100,0,2.87167962507269,166.6666667,5.11599580995408,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,0,0,1156,0,0,0,0,0,0,1,0,"20360803010052",300,0,1,0
"13",20361805050023,1,0,0,0.200000000008,0.1200000000056,0.0100000000008,0.0300000000016,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,1800,0,20000,0,40000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0.01,0.04,0.100000000008,0.0700000000056,0.0100000000008,0.0200000000016,0,0,1,0,0,0,0,3,3,5,0,2,6,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,9,9,10,9,7,6,6,8,9,8,1,6.75,59,4,4,8,1,1.5,16,1,-2.64614,28.98453,3600,3600,59.02777778,59.02777778,10000,1,59.02777778,100,0.5,60,5,26250.000295,10,20000,59.02777778,59.02777778,50,319,322,322,1381,504,339,532,339,125,265.3333333,-0.1771186,0.433739081,-56.02777778,19.6759259266667,1343,7,3,1,5,0,3,1,5,2,0,2,0,0,289.5152893,424.3851624,272.76474,396.3478699,145.7835541,210.9846497,147.6010437,212.8717651,414.4388733,320.2641907,426.5159302,316.2845154,114.8590088,76.6554565,101.3106079,73.2014236,214.2376099,157.5982208,251.9476624,0,0,1,0,0,0,0,3,8,2,2,0,5,0,1,1,0,0,0,6,21,0,0,0,0,0,3400,340000,0,0,0,3600,0,0,3600,0,0,3600,27.77777778,0,31.25,0,0,0,95,2,87.5,37.5,15.2777777777778,1,100,0.150000000002,4.0948074180878,588.235294141176,6.37712702795997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3481,0,0,0,0,0,0,1,0,"20361805050023",514.285714285714,71390.0451728556,2,1
"14",20410702060014,0,1,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,6000,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,30,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,8,5,6,7,6,6,6,4,4,9,0,1.5,74,15,4,4,0,3,5,6,-1.65998,29.96947,2500,2500,32,32,6000,2,32,100,0,100,0,3000,3.333333333,0,32,32,0,154,215,215,1774,250,213,237,237,61,237,-0.1439852,0.422651504,-28,8,1141,4,2,1,2,0,2,0,2,2,0,2,0,0,383.1532593,504.1831055,357.0531921,536.9144897,192.5067902,281.7613831,189.9121094,281.7613831,376.8468628,293.9330139,391.0949707,304.3052368,177.8031006,105.4465942,188.0201263,106.2835922,145.8798065,109.221489,165.8641968,1,0,0,0,0,1,0,4,4,1,1,0,4,0,0,0,1,1,0,2,3,8,0,0,0,0,625,62500,0,2500,2500,0,0,0,2500,0,0,2500,0,0,0,32,0,0,25,1,25,0,5,1,100,0,3.49650756146648,320,5.76832099579377,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,0,5476,0,0,100,100,0,0,0,1,"20410702060014",625,8873.363648,1,0
"15",20540104040009,1,0,0,0.1500000000096,0.087000000005568,0,0.016500000001056,0.046500000002976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,16000,7200,46000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1500000000096,0.087000000005568,0,0.016500000001056,0.046500000002976,0,0,0,0,0,0,0,2,0,0,0,5,3,2,2,1,15,1.31,1.59,5.3,13,9,43,4,0,0,0,0,0,1,2,2,1,3,1,1,2,2,5.5,3,1.8,29,1.6,4,5,0,2,5,10,-1.82938,30.52121,10000,1480,205.20833335,205.20833335,8000,1,205.20833335,100,0,58,0,5000,9.375,23000,205.20833335,205.20833335,0,47,137,137,1613,66,0,66,0,893,257,0.1301231,0.171892883,-202.20833335,68.4027777833333,898,2,1,1,2,0,3,3,0,2,0,3,0,0,280.5521851,406.0330811,318.1914978,537.6936646,139.8012543,224.7593689,123.9925461,241.7021942,342.313446,200.6061096,373.9555969,224.0409393,143.2194672,100.9584122,152.6344299,100.9604721,209.2342072,124.5598907,233.0792389,1,0,0,0,1,0,0,5,5,2,2,0,8,0,1,0,0,0,0,5,36,0,0,0,0,0,788,78800,0,0,0,0,0,0,0,1480,0,1480,0,0,205.20833335,0,0,0,55,2,0,15,5,1,100,0.11,5.32888698468476,1903.55329961421,7.55147757627856,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,841,0,0,0,0,0,0,0,0,"20540104040009",740,51493.8949682956,2,2
"16",20540104040024,1,0,0,0.1100000000196,0.009900000001764,0.100100000017836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,0,0,0,22000,11000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1100000000196,0.009900000001764,0.100100000017836,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,2,50,1.31,1.59,5.3,13,9,43,4,0,0,0,0,0,1,2,2,1,3,1,1,2,2,6.5,4,4,37,4.16666666666667,4,6,0,2.5,5,10,-1.83221,30.52439,0,4560,120.585317485,120.585317485,11000,1,120.585317485,100,0,9,91,5000,5,0,120.585317485,120.585317485,0,47,137,137,1613,66,0,66,0,893,256.5,0.1540237,0.316890838,-117.585317485,40.1951058283333,895,2,2,0,4,1,2,4,1,0,0,1,0,0,280.5376587,406.0620117,318.0513611,537.6902466,139.88237,224.9499969,123.9122696,241.8369904,342.4658813,200.6230469,374.1365051,224.0873871,143.3250275,101.0086975,152.7092743,101.0110321,209.2704315,124.5512466,233.1954346,1,0,1,0,0,0,0,5,6,2,2,0,8,0,1,0,0,0,0,5,24,21,0,0,0,0,2652,265200,0,0,0,0,0,0,360,3000,0,3360,0,0,120.585317485,0,0,0,75,4,0,20,5,1,100,0,4.8006162178751,414.781297208145,6.02775138664103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.7142857142857,89.2857142857143,0,1369,0,0,0,0,0,0,0,0,"20540104040024",1680,37762.9818787287,2,0
"17",21250403020015,1,0,0,0.015,0.01305,0,0.00195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2000,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.01305,0,0.00195,0,0,0,0,0,0,0,2,2,2,0,1,10,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,10,10,10,1,10,10,10,10,10,1,1,3,50,6,4,4,0,1,5,5,-2.38973,29.40896,100,100,150,150,17053.7634408602,1,150,100,1,87,0,10000,7.5,0,150,150,100,471,475,565,2405,616,0,520,512,296,203.5833333,0.0785904,0.441403115,-147,50,1592,3,2,0,2,1,2,1,2,0,0,1,1,1,379.7171326,613.4794922,345.0331116,639.1962891,204.184021,299.6647034,204.1826172,349.7643738,450.2954102,340.8856506,461.12854,340.8856506,108.8592987,61.7591057,108.8592987,61.7591057,137.8111725,99.1157532,158.7684784,0,0,0,0,0,0,0,2,4,1,1,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,100,10000,0,100,0,0,0,0,100,0,0,100,150,0,0,0,0,0,100,1,100,15,5,1,100,0.13,5.01727983681492,1500,7.3132203870903,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2500,0,0,0,100,0,1,0,0,"21250403020015",33.3333333333333,7448.974686,1,0
"18",21250403020030,1,0,0,0.050000000004,0.04200000000336,0,0.00800000000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,5000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050000000004,0.04200000000336,0,0.00800000000064,0,0,0,0,0,0,0,2,2,3,1,1,6.66666666666667,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,10,10,10,3,10,10,10,10,10,7,1,3.6,58,8,4,5,0,1,9.5,5,-2.3853,29.40881,1580,1580,46.2962963,46.2962963,5000,1,46.2962963,100,1,84,0,10000,10,0,46.2962963,46.2962963,100,496,500,590,2361,641,37,545,537,296,203.8333333,0.1019648,0.320668582,-43.2962963,15.4320987666667,1581,4,2,1,3,0,2,1,1,2,0,1,0,0,379.7171326,613.4794922,345.0331116,639.1962891,204.184021,299.6647034,204.1826172,349.7643738,450.2954102,340.8856506,461.12854,340.8856506,108.8592987,61.7591057,108.8592987,61.7591057,137.8111725,99.1157532,158.7684784,0,0,0,0,0,0,0,2,5,1,1,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,1080,108000,0,1080,1080,0,0,0,1080,0,0,1080,46.2962963,0,0,0,0,0,100,3,100,30,9.5,1,100,0.16,3.85643199010652,462.962963,6.13764705736606,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3364,0,0,100,100,0,1,0,0,"21250403020030",270,24829.9156219864,1,0
"19",21250903040009,0,1,0,0.0049999999998,0.0049999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,500,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0049999999998,0.0049999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,20,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,5,4,4,5,2,4,4,4,10,8,5,1,30,1.66666666666667,4,6,0,4,30,5,-2.51739,29.45073,2000,2000,8.333333333,8.333333333,4689.03225806452,2,8.333333333,100,0,100,0,10000,10,0,8.333333333,8.333333333,0,57,61,147,2240,202,114,106,98,690,208.8333333,-0.0076703,0.250171278,-4.333333333,2.08333333325,1532,2,1,1,3,0,3,4,0,2,0,1,1,1,365.0874939,588.3214722,332.6094971,625.3861084,221.719635,297.3121338,231.4739227,312.7279968,439.5840454,332.7750244,447.8617249,332.7750244,108.7719803,55.5847549,100.54879,55.5847549,166.9214935,125.7009964,183.8412323,0,0,0,0,0,0,0,2,6,1,1,0,1,0,0,0,1,0,0,3,19,37,42,0,0,0,600,60000,0,2000,0,0,0,0,2000,0,0,2000,0,0,0,8.333333333,0,0,30,1,30,0,30,1,100,0,2.23359222147138,83.33333333,4.42284862915414,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,0,900,0,0,0,100,0,1,0,0,"21250903040009",1000,2383.52241515466,1,0
"20",21250903040017,0,1,1,0.048,0.04352,0,0.00448,0,0,0,0,0,0,0.008,0.00752,0,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,800,0,100,0,0,5000,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,100,0.04,0.036,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,10,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,5,4,4,5,2,4,4,4,10,2.66666666666667,2,5.5,54,5,4,6,0,1,5,5,-2.52184,29.45012,2727,2727,136.666666666667,136.666666666667,4126.02150537634,2,136.666666666667,66.6666666666667,0.333333333333333,91.3333333333333,0,17083.3333333333,7.55555555566667,0,136.666666666667,136.666666666667,33.3333333333333,57,61,147,2240,202,114,106,98,690,208.5833333,-0.0056731,0.683483717,-132.666666666667,34.1666666666667,1538,4,1,1,4,0,2,2,2,2,0,1,0,0,368.4564819,578.1913452,329.7627869,594.2012939,221.6173859,297.2037354,231.4474792,312.5399475,409.9730835,320.4328918,419.9461975,320.4328918,106.5128479,58.4026108,96.7998352,58.4026108,175.1200409,130.0854797,189.7668152,0,0,0,0,0,0,0,2,6,5,3,0,8,0,0,0,1,1,0,6,0,0,0,0,0,0,900,85000,0,900,900,0,0,0,900,0,0,900,0,0,0,0,0,5,100,7,100,3,5,1,94.4444444444444,0.0933333333333333,4.92483530429292,533.333333333333,6.27914661955976,1,1,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,2916,0,0,100,100,0,1,0,0,"21250903040017",225,22719.5478504,5,0
"21",21251401050001,0,1,1,0.042499999998,0.02374999999875,0.01124999999955,0.0074999999997,0,0,0,0,0,0,0.0049999999995,0.0049999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,90,0,0,0,360,5200,2350,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0.0374999999985,0.01874999999925,0.01124999999955,0.0074999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,5,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,10,10,10,9,10,10,10,10,9,4,1,3,28,1.66666666666667,4,3,0,1,5,5,-2.2906,29.44676,0,835,47.22222222,47.22222222,6408.47457627119,2,47.22222222,50,1,75,15,12500,5.5,0,68.888888886,47.22222222,50,470,587,587,2008,662,392,680,442,144,229.5,0.1454534,0.564791472,-43.22222222,11.805555555,1361,2,1,1,2,0,1,1,0,2,0,0,0,0,360.0514221,582.0645752,344.3358459,595.9100952,195.7035675,309.6426086,186.5178375,360.831604,446.1318359,325.211792,456.0782166,334.9344788,104.7476273,55.9604034,104.7476273,55.9604034,117.110321,83.9581985,137.9721985,0,0,0,0,0,0,0,2,3,4,2,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,450,22500,0,450,450,0,0,0,0,450,0,450,0,0,0,0,0,0,100,4,0,15,5,1,50,0.17647058823654,4.24690667932289,944.4444444,6.85059686509513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,784,0,0,100,100,0,1,0,0,"21251401050001",225,20019.9649416829,4,0
"22",21251401050014,0,1,0,0.03999999999996,0.0271999999999728,0.0047999999999952,0.007999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148,8000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03999999999996,0.0271999999999728,0.0047999999999952,0.007999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,4,16.6666666666667,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,10,10,10,9,10,10,10,10,9,10,3,1.5,67,5,4,8,0,1,30,5,-2.2886,29.44249,15892,6740,7.77000777,7.77000777,8000,2,7.77000777,100,1,68,12,10000,5,0,7.77000777,7.77000777,100,470,587,587,2008,662,392,680,442,144,228.9166667,0.1461893,0.281701374,-3.77000777,1.9425019425,1352,5,5,0,3,1,5,3,2,0,0,5,1,1,360.0683289,582.2244263,344.4140015,596.157959,195.8915558,309.6710815,186.6657867,360.7554932,446.2954407,325.343689,456.2817383,335.0461121,104.7269516,55.9418755,104.7269516,55.9418755,117.0580826,83.9183731,137.9177704,0,0,0,0,0,0,0,2,8,1,1,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,5148,514800,0,5148,5148,0,0,0,5148,0,0,5148,0,7.77000777,0,0,0,0,100,4,100,3,30,1,100,0.2,2.17133769235861,77.7000777,4.3528562573731,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,4489,0,0,100,100,0,1,0,0,"21251401050014",1029.6,18845.8551039812,1,0
"23",21340802020002,0,1,0,0.133333329636,0.12808332963558,0.00525000000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.00006858,0,0,9000,6300,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.133333329636,0.12808332963558,0.00525000000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,20,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,1,8,8,8,8,9,9,8,10,8,2,2,43,3.33333333333333,0,6,0,1,9.5,5,-1.73042,29.4863,0,2850,37.03703601,37.03703601,4500,2,37.03703601,50.000001905,0,96.5,3.5,330.0000131,7.9166666665,0,36.1111111127221,37.03703601,0,261,288,398,2432,370,267,355,0,57,194.3333333,-0.2403665,0.250171278,-33.03703601,9.2592590025,1528,4,2,1,3,0,3,2,2,0,2,2,0,0,370.1100769,533.8190308,388.3161011,512.6253052,165.9169769,254.8603821,151.622879,250.096344,360.9425049,273.6880493,375.2169495,296.4132385,112.599205,69.270401,118.7657471,76.502182,184.6259613,125.017662,184.7953644,0,0,0,0,0,0,0,3,6,4,2,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,1800,90000.003429,0,1800,1800,0,0,0,1800,0,0,1800,0,0,0,0,0,0,100,3,0,0,9.5,1,50.000001905,0,3.61391641568389,740.7407202,6.6076506588018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,1849,0,0,100,100,0,0,1,0,"21340802020002",450,60261.9388422697,4,0
